1, 0.15255999999999997, 0.12744, 0.025120033333333337
2, 0.09479093333333331, 0.05845760000000001, 0.03633326666666666
4, 0.06620563333333333, 0.025728166666666667, 0.040477400000000004
8, 0.05676623333333334, 0.0120083, 0.04475783333333334
16, 0.0523854, 0.006084233333333331, 0.04630136666666666
